gene_id	n_transcripts
LOC122268756	1
LOC122268757	1
LOC122268760	1
LOC122268764	1
LOC122268767	1
LOC122268768	1
LOC122268769	1
LOC122268770	1
LOC122268773	1
LOC122268774	1
LOC122268775	1
LOC122268783	1
LOC122268784	1
LOC122268785	1
LOC122268786	1
LOC122268789	1
LOC122268790	1
LOC122268794	1
LOC122268795	1
LOC122268799	1
LOC122268800	1
LOC122268801	1
LOC122268805	1
LOC122268806	1
LOC122268808	1
LOC122268811	1
LOC122268812	1
LOC122268813	1
LOC122268815	1
LOC122268816	1
LOC122268818	1
LOC122268820	1
LOC122268823	1
LOC122268824	1
LOC122268826	1
LOC122268827	1
LOC122268829	1
LOC122268832	1
LOC122268834	1
LOC122268840	1
LOC122268843	1
LOC122268844	1
LOC122268845	1
LOC122268847	1
LOC122268848	1
LOC122268849	1
LOC122268854	1
LOC122268855	1
LOC122268857	1
LOC122268858	1
LOC122268859	1
LOC122268861	1
LOC122268863	1
LOC122268864	1
LOC122268865	1
LOC122268866	1
LOC122268867	1
LOC122268868	1
LOC122268873	1
LOC122268874	1
LOC122268875	1
LOC122268876	1
LOC122268880	1
LOC122268881	1
LOC122268882	1
LOC122268883	1
LOC122268885	1
LOC122268886	1
LOC122268887	1
LOC122268890	1
LOC122268893	1
LOC122268895	1
LOC122268900	1
LOC122268901	1
LOC122268903	1
LOC122268904	1
LOC122268907	1
LOC122268908	1
LOC122268909	1
LOC122268910	1
LOC122268911	1
LOC122268912	1
LOC122268913	1
LOC122268914	1
LOC122268917	1
LOC122268922	1
LOC122268923	1
LOC122268926	1
LOC122268927	1
LOC122268938	1
LOC122268939	1
LOC122268940	1
LOC122268941	1
LOC122268942	1
LOC122268943	1
LOC122268947	1
LOC122268948	1
LOC122268949	1
LOC122268952	1
LOC122268953	1
LOC122268955	1
LOC122268956	1
LOC122268957	1
LOC122268958	1
LOC122268959	1
LOC122268961	1
LOC122268963	1
LOC122268964	1
LOC122268965	1
LOC122268966	1
LOC122268971	1
LOC122268972	1
LOC122268974	1
LOC122268975	1
LOC122268976	1
LOC122268977	1
LOC122268978	1
LOC122268980	1
LOC122268982	1
LOC122268984	1
LOC122268990	1
LOC122268991	1
LOC122268992	1
LOC122268993	1
LOC122268999	1
LOC122269001	1
LOC122269002	1
LOC122269009	1
LOC122269011	1
LOC122269022	1
LOC122269023	1
LOC122269025	1
LOC122269029	1
LOC122269032	1
LOC122269033	1
LOC122269036	1
LOC122269040	1
LOC122269052	1
LOC122269053	1
LOC122269057	1
LOC122269058	1
LOC122269059	1
LOC122269060	1
LOC122269061	1
LOC122269062	1
LOC122269068	1
LOC122269069	1
LOC122269070	1
LOC122269071	1
LOC122269073	1
LOC122269074	1
LOC122269079	1
LOC122269080	1
LOC122269087	1
LOC122269088	1
LOC122269090	1
LOC122269093	1
LOC122269094	1
LOC122269095	1
LOC122269098	1
LOC122269099	1
LOC122269100	1
LOC122269101	1
LOC122269102	1
LOC122269104	1
LOC122269106	1
LOC122269108	1
LOC122269109	1
LOC122269110	1
LOC122269111	1
LOC122269112	1
LOC122269114	1
LOC122269115	1
LOC122269119	1
LOC122269120	1
LOC122269123	1
LOC122269127	1
LOC122269128	1
LOC122269130	1
LOC122269131	1
LOC122269135	1
LOC122269137	1
LOC122269139	1
LOC122269142	1
LOC122269144	1
LOC122269145	1
LOC122269147	1
LOC122269148	1
LOC122269151	1
LOC122269152	1
LOC122269154	1
LOC122269158	1
LOC122269160	1
LOC122269162	1
LOC122269163	1
LOC122269164	1
LOC122269166	1
LOC122269168	1
LOC122269169	1
LOC122269170	1
LOC122269172	1
LOC122269173	1
LOC122269174	1
LOC122269175	1
LOC122269176	1
LOC122269178	1
LOC122269179	1
LOC122269180	1
LOC122269181	1
LOC122269183	1
LOC122269186	1
LOC122269189	1
LOC122269195	1
LOC122269196	1
LOC122269199	1
LOC122269202	1
LOC122269204	1
LOC122269206	1
LOC122269209	1
LOC122269211	1
LOC122269212	1
LOC122269214	1
LOC122269215	1
LOC122269221	1
LOC122269227	1
LOC122269229	1
LOC122269232	1
LOC122269235	1
LOC122269236	1
LOC122269237	1
LOC122269242	1
LOC122269246	1
LOC122269247	1
LOC122269249	1
LOC122269254	1
LOC122269256	1
LOC122269257	1
LOC122269259	1
LOC122269260	1
LOC122269261	1
LOC122269264	1
LOC122269265	1
LOC122269266	1
LOC122269268	1
LOC122269271	1
LOC122269272	1
LOC122269273	1
LOC122269274	1
LOC122269279	1
LOC122269280	1
LOC122269282	1
LOC122269283	1
LOC122269287	1
LOC122269288	1
LOC122269289	1
LOC122269292	1
LOC122269293	1
LOC122269297	1
LOC122269298	1
LOC122269300	1
LOC122269301	1
LOC122269309	1
LOC122269313	1
LOC122269315	1
LOC122269316	1
LOC122269317	1
LOC122269318	1
LOC122269319	1
LOC122269322	1
LOC122269324	1
LOC122269325	1
LOC122269327	1
LOC122269328	1
LOC122269329	1
LOC122269330	1
LOC122269331	1
LOC122269332	1
LOC122269333	1
LOC122269334	1
LOC122269335	1
LOC122269336	1
LOC122269337	1
LOC122269339	1
LOC122269340	1
LOC122269342	1
LOC122269343	1
LOC122269344	1
LOC122269346	1
LOC122269347	1
LOC122269349	1
LOC122269350	1
LOC122269352	1
LOC122269353	1
LOC122269354	1
LOC122269357	1
LOC122269360	1
LOC122269361	1
LOC122269362	1
LOC122269363	1
LOC122269366	1
LOC122269370	1
LOC122269371	1
LOC122269372	1
LOC122269373	1
LOC122269374	1
LOC122269376	1
LOC122269379	1
LOC122269380	1
LOC122269382	1
LOC122269383	1
LOC122269384	1
LOC122269385	1
LOC122269386	1
LOC122269388	1
LOC122269389	1
LOC122269393	1
LOC122269395	1
LOC122269396	1
LOC122269397	1
LOC122269398	1
LOC122269402	1
LOC122269405	1
LOC122269407	1
LOC122269412	1
LOC122269413	1
LOC122269414	1
LOC122269416	1
LOC122269418	1
LOC122269421	1
LOC122269423	1
LOC122269424	1
LOC122269426	1
LOC122269427	1
LOC122269428	1
LOC122269429	1
LOC122269431	1
LOC122269436	1
LOC122269438	1
LOC122269439	1
LOC122269443	1
LOC122269444	1
LOC122269446	1
LOC122269449	1
LOC122269450	1
LOC122269451	1
LOC122269452	1
LOC122269460	1
LOC122269463	1
LOC122269464	1
LOC122269465	1
LOC122269467	1
LOC122269468	1
LOC122269469	1
LOC122269470	1
LOC122269472	1
LOC122269473	1
LOC122269474	1
LOC122269475	1
LOC122269477	1
LOC122269478	1
LOC122269479	1
LOC122269483	1
LOC122269490	1
LOC122269491	1
LOC122269492	1
LOC122269493	1
LOC122269494	1
LOC122269495	1
LOC122269498	1
LOC122269499	1
LOC122269500	1
LOC122269501	1
LOC122269502	1
LOC122269505	1
LOC122269509	1
LOC122269513	1
LOC122269516	1
LOC122269518	1
LOC122269521	1
LOC122269522	1
LOC122269529	1
LOC122269530	1
LOC122269532	1
LOC122269533	1
LOC122269534	1
LOC122269535	1
LOC122269536	1
LOC122269540	1
LOC122269546	1
LOC122269548	1
LOC122269550	1
LOC122269551	1
LOC122269558	1
LOC122269559	1
LOC122269562	1
LOC122269563	1
LOC122269568	1
LOC122269570	1
LOC122269572	1
LOC122269573	1
LOC122269574	1
LOC122269575	1
LOC122269579	1
LOC122269580	1
LOC122269584	1
LOC122269585	1
LOC122269587	1
LOC122269590	1
LOC122269594	1
LOC122269595	1
LOC122269596	1
LOC122269616	1
LOC122269623	1
LOC122269625	1
LOC122269626	1
LOC122269627	1
LOC122269628	1
LOC122269633	1
LOC122269634	1
LOC122269635	1
LOC122269636	1
LOC122269639	1
LOC122269642	1
LOC122269644	1
LOC122269645	1
LOC122269646	1
LOC122269647	1
LOC122269649	1
LOC122269654	1
LOC122269656	1
LOC122269658	1
LOC122269659	1
LOC122269660	1
LOC122269661	1
LOC122269662	1
LOC122269663	1
LOC122269669	1
LOC122269673	1
LOC122269679	1
LOC122269681	1
LOC122269682	1
LOC122269683	1
LOC122269686	1
LOC122269687	1
LOC122269688	1
LOC122269689	1
LOC122269690	1
LOC122269691	1
LOC122269693	1
LOC122269694	1
LOC122269695	1
LOC122269696	1
LOC122269702	1
LOC122269709	1
LOC122269710	1
LOC122269713	1
LOC122269714	1
LOC122269715	1
LOC122269716	1
LOC122269717	1
LOC122269718	1
LOC122269719	1
LOC122269720	1
LOC122269722	1
LOC122269725	1
LOC122269726	1
LOC122269727	1
LOC122269730	1
LOC122269732	1
LOC122269740	1
LOC122269742	1
LOC122269743	1
LOC122269745	1
LOC122269747	1
LOC122269748	1
LOC122269750	1
LOC122269752	1
LOC122269761	1
LOC122269762	1
LOC122269765	1
LOC122269766	1
LOC122269768	1
LOC122269771	1
LOC122269776	1
LOC122269777	1
LOC122269781	1
LOC122269783	1
LOC122269798	1
LOC122269799	1
LOC122269801	1
LOC122269803	1
LOC122269805	1
LOC122269808	1
LOC122269809	1
LOC122269810	1
LOC122269811	1
LOC122269820	1
LOC122269824	1
LOC122269826	1
LOC122269830	1
LOC122269833	1
LOC122269834	1
LOC122269836	1
LOC122269837	1
LOC122269843	1
LOC122269845	1
LOC122269848	1
LOC122269851	1
LOC122269852	1
LOC122269855	1
LOC122269857	1
LOC122269858	1
LOC122269860	1
LOC122269861	1
LOC122269862	1
LOC122269866	1
LOC122269875	1
LOC122269876	1
LOC122269877	1
LOC122269882	1
LOC122269884	1
LOC122269886	1
LOC122269887	1
LOC122269888	1
LOC122269890	1
LOC122269895	1
LOC122269897	1
LOC122269898	1
LOC122269899	1
LOC122269904	1
LOC122269905	1
LOC122269910	1
LOC122269912	1
LOC122269914	1
LOC122269915	1
LOC122269916	1
LOC122269917	1
LOC122269919	1
LOC122269920	1
LOC122269931	1
LOC122269932	1
LOC122269935	1
LOC122269941	1
LOC122269942	1
LOC122269943	1
LOC122269944	1
LOC122269948	1
LOC122269950	1
LOC122269951	1
LOC122269960	1
LOC122269962	1
LOC122269965	1
LOC122269966	1
LOC122269967	1
LOC122269969	1
LOC122269971	1
LOC122269975	1
LOC122269997	1
LOC122269999	1
LOC122270000	1
LOC122270001	1
LOC122270002	1
LOC122270003	1
LOC122270005	1
LOC122270006	1
LOC122270007	1
LOC122270010	1
LOC122270012	1
LOC122270013	1
LOC122270016	1
LOC122270021	1
LOC122270024	1
LOC122270025	1
LOC122270026	1
LOC122270027	1
LOC122270028	1
LOC122270029	1
LOC122270030	1
LOC122270031	1
LOC122270032	1
LOC122270033	1
LOC122270035	1
LOC122270036	1
LOC122270038	1
LOC122270041	1
LOC122270042	1
LOC122270044	1
LOC122270045	1
LOC122270046	1
LOC122270047	1
LOC122270048	1
LOC122270050	1
LOC122270051	1
LOC122270052	1
LOC122270059	1
LOC122270060	1
LOC122270061	1
LOC122270063	1
LOC122270064	1
LOC122270066	1
LOC122270068	1
LOC122270069	1
LOC122270071	1
LOC122270072	1
LOC122270075	1
LOC122270076	1
LOC122270077	1
LOC122270078	1
LOC122270079	1
LOC122270080	1
LOC122270081	1
LOC122270087	1
LOC122270088	1
LOC122270089	1
LOC122270090	1
LOC122270092	1
LOC122270093	1
LOC122270097	1
LOC122270098	1
LOC122270099	1
LOC122270100	1
LOC122270101	1
LOC122270104	1
LOC122270108	1
LOC122270109	1
LOC122270110	1
LOC122270111	1
LOC122270113	1
LOC122270117	1
LOC122270118	1
LOC122270119	1
LOC122270120	1
LOC122270121	1
LOC122270124	1
LOC122270125	1
LOC122270126	1
LOC122270128	1
LOC122270136	1
LOC122270137	1
LOC122270139	1
LOC122270142	1
LOC122270148	1
LOC122270152	1
LOC122270153	1
LOC122270154	1
LOC122270157	1
LOC122270159	1
LOC122270163	1
LOC122270164	1
LOC122270165	1
LOC122270166	1
LOC122270167	1
LOC122270169	1
LOC122270173	1
LOC122270176	1
LOC122270177	1
LOC122270180	1
LOC122270181	1
LOC122270183	1
LOC122270184	1
LOC122270186	1
LOC122270188	1
LOC122270189	1
LOC122270190	1
LOC122270192	1
LOC122270196	1
LOC122270197	1
LOC122270199	1
LOC122270200	1
LOC122270204	1
LOC122270206	1
LOC122270207	1
LOC122270208	1
LOC122270209	1
LOC122270212	1
LOC122270213	1
LOC122270215	1
LOC122270216	1
LOC122270217	1
LOC122270218	1
LOC122270219	1
LOC122270220	1
LOC122270221	1
LOC122270224	1
LOC122270225	1
LOC122270230	1
LOC122270234	1
LOC122270238	1
LOC122270241	1
LOC122270242	1
LOC122270245	1
LOC122270246	1
LOC122270250	1
LOC122270252	1
LOC122270255	1
LOC122270256	1
LOC122270270	1
LOC122270277	1
LOC122270279	1
LOC122270280	1
LOC122270283	1
LOC122270284	1
LOC122270287	1
LOC122270288	1
LOC122270291	1
LOC122270294	1
LOC122270295	1
LOC122270297	1
LOC122270302	1
LOC122270308	1
LOC122270312	1
LOC122270316	1
LOC122270317	1
LOC122270318	1
LOC122270319	1
LOC122270322	1
LOC122270327	1
LOC122270328	1
LOC122270329	1
LOC122270330	1
LOC122270334	1
LOC122270336	1
LOC122270337	1
LOC122270338	1
LOC122270339	1
LOC122270340	1
LOC122270341	1
LOC122270342	1
LOC122270346	1
LOC122270347	1
LOC122270348	1
LOC122270349	1
LOC122270351	1
LOC122270355	1
LOC122270357	1
LOC122270358	1
LOC122270360	1
LOC122270364	1
LOC122270366	1
LOC122270368	1
LOC122270369	1
LOC122270374	1
LOC122270377	1
LOC122270380	1
LOC122270387	1
LOC122270389	1
LOC122270394	1
LOC122270395	1
LOC122270396	1
LOC122270398	1
LOC122270400	1
LOC122270401	1
LOC122270404	1
LOC122270406	1
LOC122270408	1
LOC122270411	1
LOC122270412	1
LOC122270416	1
LOC122270417	1
LOC122270418	1
LOC122270419	1
LOC122270420	1
LOC122270421	1
LOC122270422	1
LOC122270431	1
LOC122270432	1
LOC122270437	1
LOC122270438	1
LOC122270439	1
LOC122270441	1
LOC122270442	1
LOC122270445	1
LOC122270446	1
LOC122270447	1
LOC122270450	1
LOC122270452	1
LOC122270454	1
LOC122270455	1
LOC122270456	1
LOC122270457	1
LOC122270458	1
LOC122270460	1
LOC122270461	1
LOC122270463	1
LOC122270477	1
LOC122270478	1
LOC122270479	1
LOC122270480	1
LOC122270482	1
LOC122270483	1
LOC122270485	1
LOC122270486	1
LOC122270487	1
LOC122270488	1
LOC122270489	1
LOC122270491	1
LOC122270492	1
LOC122270496	1
LOC122270497	1
LOC122270498	1
LOC122270499	1
LOC122270500	1
LOC122270503	1
LOC122270507	1
LOC122270508	1
LOC122270509	1
LOC122270511	1
LOC122270512	1
LOC122270513	1
LOC122270514	1
LOC122270516	1
LOC122270519	1
LOC122270520	1
LOC122270522	1
LOC122270523	1
LOC122270524	1
LOC122270525	1
LOC122270540	1
LOC122270543	1
LOC122270547	1
LOC122270550	1
LOC122270551	1
LOC122270552	1
LOC122270553	1
LOC122270554	1
LOC122270558	1
LOC122270559	1
LOC122270560	1
LOC122270562	1
LOC122270563	1
LOC122270564	1
LOC122270566	1
LOC122270567	1
LOC122270569	1
LOC122270571	1
LOC122270572	1
LOC122270573	1
LOC122270575	1
LOC122270577	1
LOC122270578	1
LOC122270579	1
LOC122270580	1
LOC122270581	1
LOC122270585	1
LOC122270586	1
LOC122270589	1
LOC122270590	1
LOC122270591	1
LOC122270592	1
LOC122270593	1
LOC122270595	1
LOC122270596	1
LOC122270597	1
LOC122270598	1
LOC122270599	1
LOC122270600	1
LOC122270604	1
LOC122270605	1
LOC122270606	1
LOC122270607	1
LOC122270610	1
LOC122270614	1
LOC122270615	1
LOC122270616	1
LOC122270621	1
LOC122270623	1
LOC122270625	1
LOC122270627	1
LOC122270629	1
LOC122270631	1
LOC122270633	1
LOC122270635	1
LOC122270636	1
LOC122270637	1
LOC122270638	1
LOC122270639	1
LOC122270642	1
LOC122270644	1
LOC122270649	1
LOC122270650	1
LOC122270652	1
LOC122270653	1
LOC122270658	1
LOC122270660	1
LOC122270663	1
LOC122270665	1
LOC122270666	1
LOC122270673	1
LOC122270674	1
LOC122270678	1
LOC122270680	1
LOC122270681	1
LOC122270682	1
LOC122270686	1
LOC122270687	1
LOC122270688	1
LOC122270694	1
LOC122270695	1
LOC122270697	1
LOC122270699	1
LOC122270700	1
LOC122270708	1
LOC122270709	1
LOC122270710	1
LOC122270711	1
LOC122270712	1
LOC122270713	1
LOC122270714	1
LOC122270716	1
LOC122270718	1
LOC122270720	1
LOC122270721	1
LOC122270724	1
LOC122270725	1
LOC122270726	1
LOC122270727	1
LOC122270728	1
LOC122270734	1
LOC122270735	1
LOC122270737	1
LOC122270738	1
LOC122270739	1
LOC122270741	1
LOC122270742	1
LOC122270745	1
LOC122270748	1
LOC122270755	1
LOC122270756	1
LOC122270757	1
LOC122270762	1
LOC122270763	1
LOC122270764	1
LOC122270766	1
LOC122270767	1
LOC122270768	1
LOC122270771	1
LOC122270774	1
LOC122270777	1
LOC122270778	1
LOC122270781	1
LOC122270782	1
LOC122270783	1
LOC122270784	1
LOC122270789	1
LOC122270791	1
LOC122270792	1
LOC122270793	1
LOC122270794	1
LOC122270800	1
LOC122270802	1
LOC122270804	1
LOC122270807	1
LOC122270808	1
LOC122270810	1
LOC122270812	1
LOC122270814	1
LOC122270815	1
LOC122270817	1
LOC122270818	1
LOC122270820	1
LOC122270821	1
LOC122270827	1
LOC122270828	1
LOC122270829	1
LOC122270830	1
LOC122270834	1
LOC122270836	1
LOC122270837	1
LOC122270842	1
LOC122270845	1
LOC122270846	1
LOC122270849	1
LOC122270850	1
LOC122270851	1
LOC122270855	1
LOC122270858	1
LOC122270859	1
LOC122270860	1
LOC122270861	1
LOC122270863	1
LOC122270865	1
LOC122270866	1
LOC122270867	1
LOC122270868	1
LOC122270869	1
LOC122270870	1
LOC122270871	1
LOC122270875	1
LOC122270877	1
LOC122270879	1
LOC122270884	1
LOC122270889	1
LOC122270891	1
LOC122270894	1
LOC122270895	1
LOC122270896	1
LOC122270897	1
LOC122270899	1
LOC122270901	1
LOC122270903	1
LOC122270908	1
LOC122270911	1
LOC122270912	1
LOC122270918	1
LOC122270920	1
LOC122270923	1
LOC122270924	1
LOC122270927	1
LOC122270929	1
LOC122270934	1
LOC122270938	1
LOC122270947	1
LOC122270950	1
LOC122270952	1
LOC122270953	1
LOC122270958	1
LOC122270959	1
LOC122270961	1
LOC122270969	1
LOC122270970	1
LOC122270971	1
LOC122270972	1
LOC122270973	1
LOC122270977	1
LOC122270979	1
LOC122270981	1
LOC122270982	1
LOC122270983	1
LOC122270984	1
LOC122270987	1
LOC122270988	1
LOC122270990	1
LOC122270993	1
LOC122270994	1
LOC122270995	1
LOC122270997	1
LOC122270998	1
LOC122270999	1
LOC122271001	1
LOC122271002	1
LOC122271003	1
LOC122271004	1
LOC122271006	1
LOC122271011	1
LOC122271016	1
LOC122271017	1
LOC122271018	1
LOC122271019	1
LOC122271021	1
LOC122271029	1
LOC122271030	1
LOC122271032	1
LOC122271034	1
LOC122271036	1
LOC122271037	1
LOC122271038	1
LOC122271039	1
LOC122271042	1
LOC122271044	1
LOC122271046	1
LOC122271047	1
LOC122271058	1
LOC122271059	1
LOC122271060	1
LOC122271062	1
LOC122271064	1
LOC122271065	1
LOC122271066	1
LOC122271068	1
LOC122271069	1
LOC122271070	1
LOC122271071	1
LOC122271072	1
LOC122271074	1
LOC122271076	1
LOC122271077	1
LOC122271078	1
LOC122271079	1
LOC122271082	1
LOC122271083	1
LOC122271086	1
LOC122271087	1
LOC122271090	1
LOC122271091	1
LOC122271093	1
LOC122271094	1
LOC122271096	1
LOC122271097	1
LOC122271098	1
LOC122271100	1
LOC122271101	1
LOC122271103	1
LOC122271104	1
LOC122271108	1
LOC122271109	1
LOC122271110	1
LOC122271111	1
LOC122271114	1
LOC122271115	1
LOC122271116	1
LOC122271117	1
LOC122271125	1
LOC122271128	1
LOC122271129	1
LOC122271130	1
LOC122271133	1
LOC122271134	1
LOC122271135	1
LOC122271136	1
LOC122271137	1
LOC122271138	1
LOC122271141	1
LOC122271143	1
LOC122271144	1
LOC122271145	1
LOC122271156	1
LOC122271157	1
LOC122271158	1
LOC122271159	1
LOC122271160	1
LOC122271167	1
LOC122271168	1
LOC122271169	1
LOC122271172	1
LOC122271174	1
LOC122271175	1
LOC122271176	1
LOC122271179	1
LOC122271180	1
LOC122271183	1
LOC122271188	1
LOC122271189	1
LOC122271192	1
LOC122271193	1
LOC122271194	1
LOC122271195	1
LOC122271201	1
LOC122271202	1
LOC122271205	1
LOC122271206	1
LOC122271207	1
LOC122271210	1
LOC122271212	1
LOC122271215	1
LOC122271216	1
LOC122271218	1
LOC122271219	1
LOC122271221	1
LOC122271224	1
LOC122271226	1
LOC122271227	1
LOC122271228	1
LOC122271231	1
LOC122271235	1
LOC122271237	1
LOC122271240	1
LOC122271241	1
LOC122271247	1
LOC122271249	1
LOC122271250	1
LOC122271251	1
LOC122271258	1
LOC122271262	1
LOC122271263	1
LOC122271268	1
LOC122271272	1
LOC122271273	1
LOC122271274	1
LOC122271275	1
LOC122271277	1
LOC122271279	1
LOC122271281	1
LOC122271282	1
LOC122271283	1
LOC122271284	1
LOC122271285	1
LOC122271287	1
LOC122271291	1
LOC122271293	1
LOC122271295	1
LOC122271296	1
LOC122271309	1
LOC122271311	1
LOC122271314	1
LOC122271317	1
LOC122271319	1
LOC122271321	1
LOC122271322	1
LOC122271323	1
LOC122271328	1
LOC122271330	1
LOC122271332	1
LOC122271335	1
LOC122271346	1
LOC122271347	1
LOC122271348	1
LOC122271349	1
LOC122271354	1
LOC122271356	1
LOC122271358	1
LOC122271359	1
LOC122271366	1
LOC122271370	1
LOC122271371	1
LOC122271372	1
LOC122271374	1
LOC122271377	1
LOC122271379	1
LOC122271391	1
LOC122271392	1
LOC122271396	1
LOC122271399	1
LOC122271400	1
LOC122271403	1
LOC122271405	1
LOC122271412	1
LOC122271414	1
LOC122271418	1
LOC122271421	1
LOC122271423	1
LOC122271425	1
LOC122271426	1
LOC122271427	1
LOC122271429	1
LOC122271432	1
LOC122271434	1
LOC122271436	1
LOC122271443	1
LOC122271444	1
LOC122271445	1
LOC122271446	1
LOC122271447	1
LOC122271450	1
LOC122271452	1
LOC122271453	1
LOC122271456	1
LOC122271457	1
LOC122271460	1
LOC122271462	1
LOC122271463	1
LOC122271465	1
LOC122271466	1
LOC122271468	1
LOC122271469	1
LOC122271474	1
LOC122271476	1
LOC122271479	1
LOC122271482	1
LOC122271486	1
LOC122271487	1
LOC122271490	1
LOC122271491	1
LOC122271494	1
LOC122271495	1
LOC122271499	1
LOC122271504	1
LOC122271506	1
LOC122271510	1
LOC122271513	1
LOC122271514	1
LOC122271515	1
LOC122271517	1
LOC122271518	1
LOC122271519	1
LOC122271521	1
LOC122271522	1
LOC122271525	1
LOC122271527	1
LOC122271528	1
LOC122271529	1
LOC122271532	1
LOC122271534	1
LOC122271535	1
LOC122271537	1
LOC122271543	1
LOC122271549	1
LOC122271552	1
LOC122271556	1
LOC122271559	1
LOC122271563	1
LOC122271566	1
LOC122271568	1
LOC122271569	1
LOC122271570	1
LOC122271571	1
LOC122271573	1
LOC122271576	1
LOC122271577	1
LOC122271584	1
LOC122271585	1
LOC122271586	1
LOC122271587	1
LOC122271589	1
LOC122271590	1
LOC122271591	1
LOC122271594	1
LOC122271598	1
LOC122271600	1
LOC122271601	1
LOC122271602	1
LOC122271603	1
LOC122271604	1
LOC122271608	1
LOC122271609	1
LOC122271610	1
LOC122271615	1
LOC122271617	1
LOC122271619	1
LOC122271622	1
LOC122271623	1
LOC122271625	1
LOC122271626	1
LOC122271630	1
LOC122271631	1
LOC122271632	1
LOC122271633	1
LOC122271634	1
LOC122271635	1
LOC122271636	1
LOC122271640	1
LOC122271643	1
LOC122271644	1
LOC122271646	1
LOC122271649	1
LOC122271650	1
LOC122271651	1
LOC122271652	1
LOC122271657	1
LOC122271658	1
LOC122271661	1
LOC122271668	1
LOC122271669	1
LOC122271670	1
LOC122271673	1
LOC122271675	1
LOC122271677	1
LOC122271678	1
LOC122271681	1
LOC122271682	1
LOC122271686	1
LOC122271687	1
LOC122271689	1
LOC122271691	1
LOC122271692	1
LOC122271698	1
LOC122271702	1
LOC122271706	1
LOC122271714	1
LOC122271715	1
LOC122271716	1
LOC122271718	1
LOC122271720	1
LOC122271722	1
LOC122271724	1
LOC122271726	1
LOC122271727	1
LOC122271729	1
LOC122271730	1
LOC122271734	1
LOC122271736	1
LOC122271738	1
LOC122271739	1
LOC122271742	1
LOC122271744	1
LOC122271747	1
LOC122271750	1
LOC122271751	1
LOC122271752	1
LOC122271754	1
LOC122271758	1
LOC122271760	1
LOC122271782	1
LOC122271784	1
LOC122271786	1
LOC122271788	1
LOC122271789	1
LOC122271790	1
LOC122271792	1
LOC122271793	1
LOC122271794	1
LOC122271797	1
LOC122271798	1
LOC122271800	1
LOC122271801	1
LOC122271803	1
LOC122271808	1
LOC122271810	1
LOC122271811	1
LOC122271812	1
LOC122271813	1
LOC122271814	1
LOC122271816	1
LOC122271817	1
LOC122271822	1
LOC122271825	1
LOC122271826	1
LOC122271827	1
LOC122271828	1
LOC122271829	1
LOC122271831	1
LOC122271833	1
LOC122271836	1
LOC122271837	1
LOC122271838	1
LOC122271839	1
LOC122271840	1
LOC122271841	1
LOC122271846	1
LOC122271848	1
LOC122271849	1
LOC122271851	1
LOC122271853	1
LOC122271856	1
LOC122271860	1
LOC122271861	1
LOC122271863	1
LOC122271865	1
LOC122271866	1
LOC122271867	1
LOC122271873	1
LOC122271874	1
LOC122271876	1
LOC122271877	1
LOC122271878	1
LOC122271881	1
LOC122271884	1
LOC122271890	1
LOC122271895	1
LOC122271921	1
LOC122271922	1
LOC122271924	1
LOC122271925	1
LOC122271926	1
LOC122271927	1
LOC122271929	1
LOC122271931	1
LOC122271940	1
LOC122271941	1
LOC122271943	1
LOC122271944	1
LOC122271945	1
LOC122271947	1
LOC122271949	1
LOC122271950	1
LOC122271951	1
LOC122271952	1
LOC122271953	1
LOC122271955	1
LOC122271957	1
LOC122271958	1
LOC122271963	1
LOC122271964	1
LOC122271966	1
LOC122271970	1
LOC122271971	1
LOC122271975	1
LOC122271977	1
LOC122271978	1
LOC122271982	1
LOC122271986	1
LOC122271987	1
LOC122271995	1
LOC122272001	1
LOC122272002	1
LOC122272003	1
LOC122272005	1
LOC122272007	1
LOC122272008	1
LOC122272015	1
LOC122272016	1
LOC122272018	1
LOC122272020	1
LOC122272022	1
LOC122272023	1
LOC122272025	1
LOC122272026	1
LOC122272029	1
LOC122272030	1
LOC122272031	1
LOC122272032	1
LOC122272039	1
LOC122272041	1
LOC122272042	1
LOC122272043	1
LOC122272044	1
LOC122272045	1
LOC122272048	1
LOC122272052	1
LOC122272053	1
LOC122272054	1
LOC122272056	1
LOC122272057	1
LOC122272061	1
LOC122272062	1
LOC122272063	1
LOC122272064	1
LOC122272066	1
LOC122272067	1
LOC122272071	1
LOC122272073	1
LOC122272077	1
LOC122272078	1
LOC122272079	1
LOC122272087	1
LOC122272090	1
LOC122272094	1
LOC122272096	1
LOC122272099	1
LOC122272101	1
LOC122272105	1
LOC122272107	1
LOC122272108	1
LOC122272109	1
LOC122272110	1
LOC122272112	1
LOC122272115	1
LOC122272119	1
LOC122272120	1
LOC122272123	1
LOC122272127	1
LOC122272128	1
LOC122272130	1
LOC122272131	1
LOC122272133	1
LOC122272134	1
LOC122272135	1
LOC122272136	1
LOC122272138	1
LOC122272139	1
LOC122272140	1
LOC122272141	1
LOC122272145	1
LOC122272146	1
LOC122272147	1
LOC122272150	1
LOC122272152	1
LOC122272154	1
LOC122272156	1
LOC122272160	1
LOC122272162	1
LOC122272163	1
LOC122272164	1
LOC122272165	1
LOC122272167	1
LOC122272177	1
LOC122272186	1
LOC122272189	1
LOC122272191	1
LOC122272192	1
LOC122272193	1
LOC122272194	1
LOC122272195	1
LOC122272198	1
LOC122272200	1
